time,acceleration,pressure,altitude,height,speed,temperature,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,latitude,longitude,altitude
139.18,-8.48,64765,3618.75,2050.77,-25.47,26.4,0.95,-7.16,-10.19,30.44,37.98,10.65,-0.16,-0.33,0.18,133.84,4.12,40.8733493,-104.617489,3810
139.22,-8.48,64765,3618.75,2050.77,-25.47,26.4,0.95,-7.16,-10.19,30.44,37.98,10.65,-0.16,-0.33,0.18,133.84,4.16,40.8733493,-104.617489,3810
139.28,-7.42,64851,3608.47,2040.49,-26.56,26.4,1.92,-7.41,-6.57,-130.75,101.95,36.59,-0.16,-0.35,0.12,124.08,4.16,40.8733493,-104.617489,3810
139.38,-5.3,64819,3612.3,2044.31,-27.7,26.4,3.98,-9.9,-8.15,-263.51,177.51,7.23,-0.13,-0.36,-0.1,108.09,4.16,40.8733493,-104.617489,3810
139.48,-4.77,64849,3608.71,2040.73,-28.95,26.4,4.6,-10.41,0.23,-271.08,198.94,-89.76,-0.09,-0.25,-0.34,88.23,4.16,40.8733493,-104.617489,3810
139.54,-4.77,64849,3608.71,2040.73,-28.95,26.4,4.6,-10.41,0.23,-271.08,198.94,-89.76,-0.09,-0.25,-0.34,88.23,3.85,40.8733493,-104.617489,3810
139.58,-3.71,64888,3604.05,2036.07,-30.3,26.4,5.77,-9.78,1.77,-180.32,193.57,-167.64,-0.02,-0.09,-0.45,63.83,3.85,40.8733493,-104.617489,3810
139.63,-3.71,64888,3604.05,2036.07,-30.3,26.4,5.77,-9.78,1.77,-180.32,193.57,-167.64,-0.02,-0.09,-0.45,63.83,3.85,40.8733493,-104.617489,3810
139.63,-3.71,64888,3604.05,2036.07,-30.3,26.4,5.77,-9.78,1.77,-180.32,193.57,-167.64,-0.02,-0.09,-0.45,63.83,3.85,40.8733493,-104.617489,3810
139.68,-2.65,64871,3606.08,2038.1,-31.75,26.4,7.01,-7.57,4.13,-18.14,230.07,-182.96,0.1,-0.04,-0.45,34.75,3.85,40.8733039,-104.6175163,3784
139.78,-3.71,64917,3600.59,2032.61,-33.37,26.4,6.35,-9.54,4.53,52.3,260.04,-136.88,0.23,-0.13,-0.32,7.35,3.85,40.8733039,-104.6175163,3784
139.86,-3.71,64917,3600.59,2032.61,-33.37,26.4,6.35,-9.54,4.53,52.3,260.04,-136.88,0.23,-0.13,-0.32,7.35,4.14,40.8733039,-104.6175163,3784
139.88,-3.71,64957,3595.82,2027.83,-35.07,26.4,5.89,-7.62,-0.37,18.24,306.36,-89.82,0.31,-0.22,-0.17,27.37,4.14,40.8733039,-104.6175163,3784
139.98,-6.89,64909,3601.54,2033.56,-36.83,26.4,3.56,1.35,-5.86,-149.13,355.56,-52.16,0.31,-0.27,0,63.1,4.14,40.8733039,-104.6175163,3784
140.08,-1.59,64937,3598.2,2030.22,-38.56,26.4,2.32,3.97,6.37,-448.02,376.07,-48.5,0.28,-0.29,-0.01,100.46,4.14,40.8733039,-104.6175163,3784
140.18,-8.48,65086,3580.44,2012.46,-40.14,26.4,6.44,0.4,12.9,-486.05,163.6,-278.55,0.19,-0.27,-0.22,132.42,4.14,40.8733039,-104.6175163,3784
140.18,-8.48,65086,3580.44,2012.46,-40.14,26.4,6.44,0.4,12.9,-486.05,163.6,-278.55,0.19,-0.27,-0.22,132.42,4.14,40.8733039,-104.6175163,3784
140.28,-5.3,65045,3585.32,2017.34,-41.55,26.3,1.62,29.49,-3.06,-315.64,-45.27,-221.48,0.03,-0.08,-0.44,154.94,4.14,40.8733039,-104.6175163,3784
140.38,-9.54,65061,3583.42,2015.43,-42.72,26.3,0.63,-1.45,13.41,17.93,64.6,-0.71,0.03,0.01,-0.47,149.81,4.14,40.8733039,-104.6175163,3784
140.48,-9.01,65098,3579.01,2011.03,-43.64,26.3,1.3,-0.26,9.25,-38.34,61.06,33.23,0.08,-0.01,-0.45,142.9,4.14,40.8733039,-104.6175163,3784
140.5,-9.01,65098,3579.01,2011.03,-43.64,26.3,1.3,-0.26,9.25,-38.34,61.06,33.23,0.08,-0.01,-0.45,142.9,4.15,40.8733039,-104.6175163,3784
140.58,-8.48,65175,3569.84,2001.86,-44.33,26.3,1.36,-2.75,11.59,-123.73,43.96,13.52,0.13,0.07,-0.46,138.41,4.15,40.8733039,-104.6175163,3784
140.63,-8.48,65175,3569.84,2001.86,-44.33,26.3,1.36,-2.75,11.59,-123.73,43.96,13.52,0.13,0.07,-0.46,138.41,4.15,40.8733039,-104.6175163,3784
140.63,-8.48,65175,3569.84,2001.86,-44.33,26.3,1.36,-2.75,11.59,-123.73,43.96,13.52,0.13,0.07,-0.46,138.41,4.15,40.8733039,-104.6175163,3784
140.68,-8.48,65157,3571.98,2004,-44.7,26.3,1.2,2.13,10.26,-157,8.01,1.49,0.15,0.2,-0.46,137.59,4.15,40.8732667,-104.6175529,3759
140.78,-7.95,65170,3570.44,2002.45,-44.83,26.3,1.49,4.5,8.91,-140.15,-18.78,28.16,0.14,0.33,-0.43,139.36,4.15,40.8732667,-104.6175529,3759
140.82,-7.95,65170,3570.44,2002.45,-44.83,26.3,1.49,4.5,8.91,-140.15,-18.78,28.16,0.14,0.33,-0.43,139.36,4.13,40.8732667,-104.6175529,3759
140.88,-7.95,65211,3565.56,1997.58,-44.76,26.3,1.99,6.96,9.03,-104.2,-23.24,67.84,0.09,0.43,-0.4,142.4,4.13,40.8732667,-104.6175529,3759
140.98,-6.89,65345,3549.63,1981.65,-44.21,26.3,2.86,14.03,5.09,-72.83,18.88,131.26,0.02,0.51,-0.36,141.42,4.13,40.8732667,-104.6175529,3759
141.08,-5.3,65414,3541.44,1973.46,-43.12,26.3,4.27,16.64,0.66,-59.1,97.8,173.8,-0.07,0.57,-0.33,130.07,4.13,40.8732667,-104.6175529,3759
141.14,-5.3,65414,3541.44,1973.46,-43.12,26.3,4.27,16.64,0.66,-59.1,97.8,173.8,-0.07,0.57,-0.33,130.07,4.13,40.8732667,-104.6175529,3759
141.18,-5.3,65563,3523.78,1955.8,-41.66,26.3,4.49,18.25,-1.82,-60.81,145.71,189.61,-0.15,0.6,-0.28,112.26,4.13,40.8732667,-104.6175529,3759
141.28,-5.3,65638,3514.9,1946.92,-39.87,26.3,4.55,13.97,-0.87,-67.7,186.91,183.08,-0.23,0.61,-0.25,91.21,4.13,40.8732667,-104.6175529,3759
141.38,-6.36,65625,3516.44,1948.46,-37.71,26.3,3.79,10.05,-0.91,-67.76,197.05,138.46,-0.27,0.6,-0.26,71.7,4.13,40.8732667,-104.6175529,3759
141.46,-6.36,65625,3516.44,1948.46,-37.71,26.3,3.79,10.05,-0.91,-67.76,197.05,138.46,-0.27,0.6,-0.26,71.7,4.11,40.8732667,-104.6175529,3759
141.48,-7.42,65624,3516.56,1948.58,-35.26,26.3,2.46,7.55,3.2,-73.87,184.9,24.75,-0.25,0.6,-0.26,54.06,4.11,40.8732667,-104.6175529,3759
141.58,-7.42,65666,3511.59,1943.61,-32.47,26.3,2.38,10.98,1.28,-69.23,163.96,-82.13,-0.13,0.63,-0.22,35.92,4.11,40.8732667,-104.6175529,3759
141.63,-7.42,65666,3511.59,1943.61,-32.47,26.3,2.38,10.98,1.28,-69.23,163.96,-82.13,-0.13,0.63,-0.22,35.92,4.11,40.8732667,-104.6175529,3759
141.63,-7.42,65666,3511.59,1943.61,-32.47,26.3,2.38,10.98,1.28,-69.23,163.96,-82.13,-0.13,0.63,-0.22,35.92,4.11,40.8732667,-104.6175529,3759
141.68,-6.36,65708,3506.63,1938.65,-29.78,26.3,3.54,12.38,4.55,-60.26,152.98,-160.68,0.04,0.64,-0.15,17.69,4.11,40.8732152,-104.6175556,3734
141.78,-7.42,65763,3500.13,1932.15,-27.22,26.3,2.54,12.82,2.67,-40.97,103.72,-190.9,0.24,0.57,-0.07,20.02,4.12,40.8732152,-104.6175556,3734
141.78,-7.42,65763,3500.13,1932.15,-27.22,26.3,2.54,12.82,2.67,-40.97,103.72,-190.9,0.24,0.57,-0.07,20.02,4.12,40.8732152,-104.6175556,3734
141.88,-9.01,65737,3503.2,1935.22,-24.62,26.3,1.47,11.83,0.44,-16,69.11,-155.86,0.38,0.45,0,33.59,4.12,40.8732152,-104.6175556,3734
141.98,-9.54,65720,3505.21,1937.23,-21.92,26.3,0.15,11.44,-3.51,0.78,56.84,-89.76,0.44,0.36,0.08,42.45,4.12,40.8732152,-104.6175556,3734
142.08,-12.19,65695,3508.16,1940.18,-19.41,26.3,-0.46,8.63,0.27,-0.56,79.67,-49.9,0.45,0.29,0.12,48.34,4.12,40.8732152,-104.6175556,3734
142.1,-12.19,65695,3508.16,1940.18,-19.41,26.3,-0.46,8.63,0.27,-0.56,79.67,-49.9,0.45,0.29,0.12,48.34,4.18,40.8732152,-104.6175556,3734
142.18,-10.07,65675,3510.53,1942.55,-17.13,26.3,-0.42,8.19,1.97,-66.12,25.23,-57.41,0.45,0.24,0.16,54.45,4.18,40.8732152,-104.6175556,3734
142.28,-9.54,65669,3511.24,1943.26,-14.99,26.3,0.38,8.07,-1.14,-54.95,-17.74,-19.2,0.46,0.18,0.19,56.23,4.18,40.8732152,-104.6175556,3734
142.38,-9.01,65675,3510.53,1942.55,-13.17,26.3,0.95,5.63,-3.05,-13.62,-61.57,36.53,0.47,0.18,0.15,53.02,4.18,40.8732152,-104.6175556,3734
142.42,-9.01,65675,3510.53,1942.55,-13.17,26.3,0.95,5.63,-3.05,-13.62,-61.57,36.53,0.47,0.18,0.15,53.02,4.12,40.8732152,-104.6175556,3734
142.48,-8.48,65742,3502.61,1934.63,-11.66,26.3,1.13,8.07,1.58,24.22,-79.39,69.55,0.48,0.23,0.09,47.72,4.12,40.8732152,-104.6175556,3734
142.58,-8.48,65828,3492.45,1924.47,-10.48,26.3,1.9,9.29,2.18,19.82,-120.84,100.55,0.46,0.31,-0.01,42.14,4.12,40.8732152,-104.6175556,3734
142.63,-8.48,65828,3492.45,1924.47,-10.48,26.3,1.9,9.29,2.18,19.82,-120.84,100.55,0.46,0.31,-0.01,42.14,4.12,40.8732152,-104.6175556,3734
142.63,-8.48,65828,3492.45,1924.47,-10.48,26.3,1.9,9.29,2.18,19.82,-120.84,100.55,0.46,0.31,-0.01,42.14,4.12,40.8732152,-104.6175556,3734
142.68,-10.6,65866,3487.97,1919.99,-9.59,26.3,-0.66,4.86,8.81,-88.94,-193.9,95.85,0.38,0.41,-0.14,45.41,4.12,40.8731517,-104.6175459,3707
142.74,-10.6,65866,3487.97,1919.99,-9.59,26.3,-0.66,4.86,8.81,-88.94,-193.9,95.85,0.38,0.41,-0.14,45.41,4.14,40.8731517,-104.6175459,3707
142.78,-5.3,65936,3479.71,1911.73,-9.03,26.3,3.67,12.37,3.01,-222.74,-222.65,84.62,0.26,0.52,-0.18,60.77,4.14,40.8731517,-104.6175459,3707
142.88,-7.95,66000,3472.17,1904.19,-8.85,26.3,1.29,14.37,1.89,-323.75,-187.18,128.81,0.1,0.63,-0.07,79.47,4.14,40.8731517,-104.6175459,3707
142.98,-7.42,65782,3497.88,1929.9,-9.15,26.3,2.69,13.93,-7.39,-402.74,-88.97,196.32,-0.05,0.62,0.23,97.57,4.14,40.8731517,-104.6175459,3707
143.06,-7.42,65782,3497.88,1929.9,-9.15,26.3,2.69,13.93,-7.39,-402.74,-88.97,196.32,-0.05,0.62,0.23,97.57,4.17,40.8731517,-104.6175459,3707
143.08,-7.42,65505,3530.65,1962.67,-9.77,26.3,2.32,-2.06,-10.3,-299.89,-5.78,179.72,-0.16,0.4,0.45,114.83,4.17,40.8731517,-104.6175459,3707
143.18,-8.48,65637,3515.02,1947.04,-10.66,26.3,0.88,-3.95,-9.66,-192.46,27.3,122.34,-0.2,0.17,0.5,127.36,4.17,40.8731517,-104.6175459,3707
143.28,-8.48,65643,3514.31,1946.33,-11.6,26.3,0.66,-3.47,-10.47,-86.44,42.93,82.91,-0.21,0.02,0.48,136.67,4.17,40.8731517,-104.6175459,3707
143.38,-9.01,65676,3510.41,1942.43,-12.74,26.3,0.22,-3.54,-10.97,41.98,31.27,62.71,-0.22,-0.01,0.47,143.46,4.15,40.8731517,-104.6175459,3707
143.38,-9.01,65676,3510.41,1942.43,-12.74,26.3,0.22,-3.54,-10.97,41.98,31.27,62.71,-0.22,-0.01,0.47,143.46,4.15,40.8731517,-104.6175459,3707
143.48,-9.01,65675,3510.53,1942.55,-13.94,26.3,0.34,1.33,-10.93,168.33,3.5,54.41,-0.23,0.07,0.49,147.84,4.15,40.8731517,-104.6175459,3707
143.58,-9.54,65586,3521.06,1953.08,-15.23,26.3,0.36,2.01,-10.8,296.81,-43.56,35.43,-0.21,0.27,0.49,148.72,4.15,40.8731517,-104.6175459,3707
143.63,-9.54,65586,3521.06,1953.08,-15.23,26.3,0.36,2.01,-10.8,296.81,-43.56,35.43,-0.21,0.27,0.49,148.72,4.15,40.8731517,-104.6175459,3707
143.63,-9.54,65586,3521.06,1953.08,-15.23,26.3,0.36,2.01,-10.8,296.81,-43.56,35.43,-0.21,0.27,0.49,148.72,4.15,40.8731517,-104.6175459,3707
143.68,-9.01,65995,3472.76,1904.78,-16.56,26.3,1.4,10.58,-4.03,351.38,-92.94,24.68,-0.19,0.52,0.36,149.06,4.15,40.8731082,-104.6175281,3679
143.7,-9.01,65995,3472.76,1904.78,-16.56,26.3,1.4,10.58,-4.03,351.38,-92.94,24.68,-0.19,0.52,0.36,149.06,4.15,40.8731082,-104.6175281,3679
143.78,-8.48,66177,3451.35,1883.36,-17.95,26.3,1.52,10.58,5.28,317.14,-107.71,-31.1,-0.14,0.67,0.11,146.95,4.15,40.8731082,-104.6175281,3679
143.88,-7.42,65988,3473.58,1905.6,-19.28,26.3,2.56,9.59,8.73,222.04,-132.68,-74.81,-0.07,0.66,-0.13,143.58,4.15,40.8731082,-104.6175281,3679
143.98,-5.83,65801,3495.64,1927.66,-20.51,26.3,3.87,3.05,17.1,163.69,-149.1,-151.96,-0.02,0.59,-0.29,132.95,4.15,40.8731082,-104.6175281,3679
144.02,-5.83,65801,3495.64,1927.66,-20.51,26.3,3.87,3.05,17.1,163.69,-149.1,-151.96,-0.02,0.59,-0.29,132.95,4.17,40.8731082,-104.6175281,3679
144.08,-6.36,65851,3489.74,1921.76,-21.54,26.3,3.71,3.34,13.08,136.53,-119.13,-198.77,0.02,0.48,-0.38,116.47,4.17,40.8731082,-104.6175281,3679
144.18,-7.95,65817,3493.75,1925.77,-22.45,26.3,1.94,0.78,12.11,87.27,-55.95,-200.72,0.06,0.34,-0.46,99.2,4.17,40.8731082,-104.6175281,3679
144.28,-8.48,65819,3493.51,1925.53,-23.26,26.3,1.61,-2.55,4.58,-30.04,24.68,-189.31,0.11,0.28,-0.47,81.02,4.17,40.8731082,-104.6175281,3679
144.34,-8.48,65819,3493.51,1925.53,-23.26,26.3,1.61,-2.55,4.58,-30.04,24.68,-189.31,0.11,0.28,-0.47,81.02,4.17,40.8731082,-104.6175281,3679
144.38,-7.42,65906,3483.25,1915.27,-23.9,26.3,2.23,-3.43,13.32,-85.65,51.78,-182.47,0.2,0.27,-0.43,62.24,4.17,40.8731082,-104.6175281,3679
144.48,-9.54,65941,3479.12,1911.14,-24.35,26.3,1,-2.64,6.02,-96.27,58,-184.92,0.28,0.24,-0.39,42.9,4.17,40.8731082,-104.6175281,3679
144.58,-7.95,65941,3479.12,1911.14,-24.82,26.3,2.24,-0.45,11.23,-161.88,36.7,-211.41,0.36,0.2,-0.34,21.5,4.17,40.8731082,-104.6175281,3679
144.63,-7.95,65941,3479.12,1911.14,-24.82,26.3,2.24,-0.45,11.23,-161.88,36.7,-211.41,0.36,0.2,-0.34,21.5,4.17,40.8731082,-104.6175281,3679
144.63,-7.95,65941,3479.12,1911.14,-24.82,26.3,2.24,-0.45,11.23,-161.88,36.7,-211.41,0.36,0.2,-0.34,21.5,4.17,40.8731082,-104.6175281,3679
144.66,-7.95,65941,3479.12,1911.14,-24.82,26.3,2.24,-0.45,11.23,-161.88,36.7,-211.41,0.36,0.2,-0.34,21.5,4.14,40.8730747,-104.617509,3653
144.68,-8.48,65961,3476.77,1908.78,-25.24,26.3,1.53,0.09,8.45,-233.11,-15.67,-228.8,0.38,0.16,-0.31,3.24,4.14,40.8730747,-104.617509,3653
144.78,-8.48,66019,3469.93,1901.95,-25.47,26.3,2.17,3.62,8.43,-331.81,-98.92,-227.28,0.35,0.16,-0.33,26.65,4.14,40.8730747,-104.617509,3653
144.88,-6.89,66110,3459.22,1891.24,-25.46,26.3,2.69,7.72,2.46,-369.16,-144.27,-139.38,0.28,0.29,-0.37,46.53,4.14,40.8730747,-104.617509,3653
144.98,-7.42,66249,3442.89,1874.91,-25.2,26.3,2.29,9.22,-1.77,-205.1,-99.29,-54.6,0.23,0.42,-0.34,56.81,4.13,40.8730747,-104.617509,3653
144.98,-7.42,66249,3442.89,1874.91,-25.2,26.3,2.29,9.22,-1.77,-205.1,-99.29,-54.6,0.23,0.42,-0.34,56.81,4.13,40.8730747,-104.617509,3653
145.08,-7.95,66266,3440.89,1872.91,-24.69,26.3,2.06,7.24,-1.91,20.25,-15.73,-32.14,0.21,0.46,-0.31,57.57,4.13,40.8730747,-104.617509,3653
145.18,-7.95,66206,3447.94,1879.96,-24.33,26.3,2.11,3.7,4.43,228.88,27.12,-24.27,0.24,0.36,-0.37,54.47,4.13,40.8730747,-104.617509,3653
145.28,-7.95,66036,3467.93,1899.95,-24,26.3,2.29,-0.95,7.79,350.83,39.75,-11.14,0.28,0.13,-0.4,50.9,4.13,40.8730747,-104.617509,3653
145.3,-7.95,66036,3467.93,1899.95,-24,26.3,2.29,-0.95,7.79,350.83,39.75,-11.14,0.28,0.13,-0.4,50.9,4.16,40.8730747,-104.617509,3653
145.38,-7.42,66209,3447.59,1879.6,-23.7,26.3,2.03,0.53,4.66,363.95,43.9,-2.17,0.32,-0.11,-0.3,48.35,4.16,40.8730747,-104.617509,3653
145.48,-7.95,66177,3451.35,1883.36,-23.47,26.3,1.91,-4.82,4.7,311.09,32.18,9.61,0.34,-0.23,-0.08,47.45,4.16,40.8730747,-104.617509,3653
145.58,-7.95,66223,3445.94,1877.96,-23.17,26.3,2,-7.79,-2.42,249.63,23.94,2.47,0.34,-0.22,0.12,48.6,4.16,40.8730747,-104.617509,3653
145.62,-7.95,66223,3445.94,1877.96,-23.17,26.3,2,-7.79,-2.42,249.63,23.94,2.47,0.34,-0.22,0.12,48.6,4.18,40.8730747,-104.617509,3653
145.63,-7.95,66223,3445.94,1877.96,-23.17,26.3,2,-7.79,-2.42,249.63,23.94,2.47,0.34,-0.22,0.12,48.6,4.18,40.8730747,-104.617509,3653
145.63,-7.95,66223,3445.94,1877.96,-23.17,26.3,2,-7.79,-2.42,249.63,23.94,2.47,0.34,-0.22,0.12,48.6,4.18,40.8730747,-104.617509,3653
145.68,-7.42,66221,3446.18,1878.19,-23.2,26.3,1.95,-6.3,-4.01,196.34,52.02,-7.12,0.32,-0.15,0.27,53.51,4.18,40.8730471,-104.6174993,3626
145.78,-6.36,66311,3435.61,1867.63,-23.33,26.3,3,-5.68,-6.8,162.71,103.6,14.49,0.27,-0.05,0.38,63.59,4.18,40.8730471,-104.6174993,3626
145.88,-5.83,66318,3434.79,1866.81,-23.18,26.2,3.92,-2.56,-13.49,111.68,143.39,54.65,0.16,0.07,0.47,78.64,4.18,40.8730471,-104.6174993,3626
145.94,-5.83,66318,3434.79,1866.81,-23.18,26.2,3.92,-2.56,-13.49,111.68,143.39,54.65,0.16,0.07,0.47,78.64,4.12,40.8730471,-104.6174993,3626
145.98,-4.24,66285,3438.66,1870.68,-22.94,26.3,4.96,3.21,-16.75,16.35,177.21,90.54,0.01,0.15,0.52,98.34,4.12,40.8730471,-104.6174993,3626
146.08,-3.71,66207,3447.82,1879.84,-22.75,26.2,5.89,3.57,-20.9,-151.2,223.9,106.66,-0.18,0.1,0.51,122.92,4.12,40.8730471,-104.6174993,3626
146.18,-2.65,66253,3442.42,1874.44,-22.68,26.3,7.12,-8.58,-14.2,-373.13,290.49,32.74,-0.37,-0.12,0.34,152.04,4.12,40.8730471,-104.6174993,3626
146.26,-2.65,66253,3442.42,1874.44,-22.68,26.3,7.12,-8.58,-14.2,-373.13,290.49,32.74,-0.37,-0.12,0.34,152.04,4.16,40.8730471,-104.6174993,3626
146.28,-4.24,66333,3433.03,1865.05,-22.66,26.2,5.67,-7.13,-5.16,-466.76,266.38,-113.32,-0.48,-0.18,-0.1,173.45,4.16,40.8730471,-104.6174993,3626
146.38,-4.77,66330,3433.38,1865.4,-22.76,26.3,4.77,-5.89,5.77,-339.01,252.28,-204.88,-0.41,0.12,-0.41,143.41,4.16,40.8730471,-104.6174993,3626
146.48,-23.85,66268,3440.66,1872.68,-22.87,26.3,-5.53,11.34,5.54,-278.22,229.7,-258.16,-0.16,0.42,-0.44,109.76,4.16,40.8730471,-104.6174993,3626
146.58,-9.54,66513,3411.94,1843.96,-22.95,26.2,0.15,26.87,11.69,-598.54,230.68,-221.66,0.16,0.61,-0.08,83.2,4.17,40.8730471,-104.6174993,3626
146.58,-9.54,66513,3411.94,1843.96,-22.95,26.2,0.15,26.87,11.69,-598.54,230.68,-221.66,0.16,0.61,-0.08,83.2,4.17,40.8730471,-104.6174993,3626
146.63,-9.54,66513,3411.94,1843.96,-22.95,26.2,0.15,26.87,11.69,-598.54,230.68,-221.66,0.16,0.61,-0.08,83.2,4.17,40.8730471,-104.6174993,3626
146.63,-9.54,66513,3411.94,1843.96,-22.95,26.2,0.15,26.87,11.69,-598.54,230.68,-221.66,0.16,0.61,-0.08,83.2,4.17,40.8730471,-104.6174993,3626
146.68,-7.42,66632,3398.02,1830.04,-23,26.2,2.48,12.42,-9.39,-642.61,33.1,-180.77,0.29,0.29,0.38,72.72,4.17,40.8730121,-104.6174743,3600
146.78,-6.36,66497,3413.81,1845.83,-23.13,26.2,2.96,-1.68,-9.85,-526.88,-34.77,-162.27,0.27,-0.18,0.29,75.99,4.17,40.8730121,-104.6174743,3600
146.88,-6.36,66362,3429.63,1861.65,-23.29,26.2,3.37,-13.16,3.74,-402.31,-95.5,-146.77,0.17,-0.33,-0.09,88.8,4.17,40.8730121,-104.6174743,3600
146.9,-6.36,66362,3429.63,1861.65,-23.29,26.2,3.37,-13.16,3.74,-402.31,-95.5,-146.77,0.17,-0.33,-0.09,88.8,4.14,40.8730121,-104.6174743,3600
146.98,-5.83,66428,3421.89,1853.91,-23.49,26.2,4.13,-16.39,5.77,-241.84,-164.48,-110.45,-0.01,-0.22,-0.36,106.8,4.14,40.8730121,-104.6174743,3600
147.08,-6.36,66434,3421.19,1853.21,-23.66,26.2,3.41,-14.44,11.95,-89.25,-156.6,-130.23,-0.21,-0.08,-0.43,126.89,4.14,40.8730121,-104.6174743,3600
147.18,-6.89,66527,3410.3,1842.32,-23.7,26.2,2.99,-9.65,11.05,4.56,-165.58,-139.32,-0.4,0,-0.39,146.63,4.14,40.8730121,-104.6174743,3600
147.22,-6.89,66527,3410.3,1842.32,-23.7,26.2,2.99,-9.65,11.05,4.56,-165.58,-139.32,-0.4,0,-0.39,146.63,4.13,40.8730121,-104.6174743,3600
147.28,-7.95,66578,3404.33,1836.35,-23.61,26.2,2.07,-6.09,6.11,68.35,-118.76,-126.5,-0.53,0.07,-0.31,158.14,4.13,40.8730121,-104.6174743,3600
147.38,-9.54,66584,3403.63,1835.65,-23.63,26.2,0.26,-5.02,6.37,99.72,-53.69,-72.18,-0.59,0.11,-0.23,160.58,4.13,40.8730121,-104.6174743,3600
147.48,-10.07,66666,3394.04,1826.06,-23.68,26.2,-0.46,-3.37,6.91,112.11,-70.66,18.7,-0.61,0.1,-0.17,167.77,4.13,40.8730121,-104.6174743,3600
147.54,-10.07,66666,3394.04,1826.06,-23.68,26.2,-0.46,-3.37,6.91,112.11,-70.66,18.7,-0.61,0.1,-0.17,167.77,4.17,40.8730121,-104.6174743,3600
147.58,-9.54,66597,3402.11,1834.13,-23.78,26.2,0.23,-8.22,-1.2,119.31,-91.9,43.06,-0.62,0.03,-0.09,177.31,4.17,40.8730121,-104.6174743,3600
147.63,-9.54,66597,3402.11,1834.13,-23.78,26.2,0.23,-8.22,-1.2,119.31,-91.9,43.06,-0.62,0.03,-0.09,177.31,4.17,40.8730121,-104.6174743,3600
147.63,-9.54,66597,3402.11,1834.13,-23.78,26.2,0.23,-8.22,-1.2,119.31,-91.9,43.06,-0.62,0.03,-0.09,177.31,4.17,40.8730121,-104.6174743,3600
147.68,-9.54,66671,3393.46,1825.48,-23.88,26.2,-0.18,-10,0.57,112.78,-73.71,39.03,-0.61,-0.01,0.03,172.7,4.17,40.8729623,-104.6174832,3574
147.78,-9.54,66713,3388.55,1820.57,-23.98,26.2,0.47,-11.43,-1.02,101.61,-89.16,56.3,-0.57,-0.03,0.16,162.17,4.17,40.8729623,-104.6174832,3574
147.86,-9.54,66713,3388.55,1820.57,-23.98,26.2,0.47,-11.43,-1.02,101.61,-89.16,56.3,-0.57,-0.03,0.16,162.17,4.14,40.8729623,-104.6174832,3574
147.88,-8.48,66583,3403.75,1835.76,-24.08,26.2,0.89,-11.17,-10.69,79.4,-65.78,105.99,-0.51,-0.06,0.25,151.16,4.14,40.8729623,-104.6174832,3574
147.98,-7.42,66632,3398.02,1830.04,-24.16,26.2,1.84,-12.55,-7.77,33.98,-93.86,126.74,-0.41,-0.11,0.32,136.51,4.14,40.8729623,-104.6174832,3574
148.08,-6.89,66617,3399.77,1831.79,-24.17,26.2,2.52,-10.29,-12.07,-23.94,-110.7,153.05,-0.25,-0.17,0.37,118.86,4.14,40.8729623,-104.6174832,3574
148.18,-7.95,66761,3382.95,1814.97,-24.18,26.2,1.93,-12.34,-7.81,-68.92,-87.94,127.29,-0.07,-0.23,0.35,104.1,4.13,40.8729623,-104.6174832,3574
148.18,-7.95,66761,3382.95,1814.97,-24.18,26.2,1.93,-12.34,-7.81,-68.92,-87.94,127.29,-0.07,-0.23,0.35,104.1,4.13,40.8729623,-104.6174832,3574
148.28,-8.48,66777,3381.08,1813.1,-24.24,26.2,1.31,-13.38,-6.13,-102.31,-45.27,67.04,0.05,-0.28,0.3,96.15,4.13,40.8729623,-104.6174832,3574
148.38,-8.48,66807,3377.58,1809.6,-24.3,26.2,0.98,-11.84,-4.8,-111.95,-33.86,8.02,0.1,-0.32,0.2,93.58,4.13,40.8729623,-104.6174832,3574
148.48,-8.48,66778,3380.97,1812.99,-24.3,26.2,1.21,-13.74,-9.46,-105.97,6.49,-37.21,0.1,-0.35,0.11,97.26,4.13,40.8729623,-104.6174832,3574
148.5,-8.48,66778,3380.97,1812.99,-24.3,26.2,1.21,-13.74,-9.46,-105.97,6.49,-37.21,0.1,-0.35,0.11,97.26,4.17,40.8729623,-104.6174832,3574
148.58,-7.42,66769,3382.02,1814.04,-24.4,26.2,1.87,-15.63,-1.16,-53.79,52.69,-87.32,0.03,-0.37,0.05,106.92,4.17,40.8729623,-104.6174832,3574
148.63,-7.42,66769,3382.02,1814.04,-24.4,26.2,1.87,-15.63,-1.16,-53.79,52.69,-87.32,0.03,-0.37,0.05,106.92,4.17,40.8729623,-104.6174832,3574
148.63,-7.42,66769,3382.02,1814.04,-24.4,26.2,1.87,-15.63,-1.16,-53.79,52.69,-87.32,0.03,-0.37,0.05,106.92,4.17,40.8729623,-104.6174832,3574
148.68,-7.95,66755,3383.65,1815.67,-24.53,26.2,2.17,-16.02,-2.59,2.98,81.87,-127.66,-0.08,-0.37,0.01,120.47,4.17,40.8729319,-104.6175097,3549
148.78,-7.95,66896,3367.21,1799.23,-24.53,26.2,2,-13.16,-1.72,71.95,101.16,-144.51,-0.22,-0.34,0.03,135.32,4.17,40.8729319,-104.6175097,3549
